업종명,업소명,소재지,소재지전화
일반음식점,뉴숯불통닭2호점,부산광역시 금정구 부곡동 223-43,051-514-3886
일반음식점,중화요리짬뽕전문점,부산광역시 금정구 금사동 108-4,051-526-6002
일반음식점,닭꾸버참숯양념치킨,부산광역시 금정구 서동 190-41 1층,
일반음식점,어웨이크,부산광역시 금정구 장전동 425-2,051-516-1617
일반음식점,교촌치킨 부산대점,부산광역시 금정구 장전동 418-13,
일반음식점,땡삼이 닭도리,부산광역시 금정구 장전동 389-14,051-517-9289
일반음식점,팔도족발,부산광역시 금정구 서동 205-15,
일반음식점,부산대맛집 국제통닭,부산광역시 금정구 장전동 423-3,051-581-5666
일반음식점,대풍장1,부산광역시 금정구 장전동 418-8,051-516-5353
일반음식점,테루부산대NC점,부산광역시 금정구 장전동 40,051-509-7363
일반음식점,대풍장2,부산광역시 금정구 장전동 418-8,051-516-5353
일반음식점,참소국밥비단비,부산광역시 금정구 구서동 184-15,051-517-8000
일반음식점,중화포차,부산광역시 금정구 구서동 414-70,051-512-8770
일반음식점,형제닭도리,부산광역시 금정구 장전동 418-6,
일반음식점,수타5900 남산점,부산광역시 금정구 남산동 332-4,051-516-5516
일반음식점,진경순꼬마김밥,부산광역시 금정구 장전동 293-177,051-513-2524
일반음식점,천복반점,부산광역시 금정구 부곡동 59-14,051-582-3848
일반음식점,안녕여행아이,부산광역시 금정구 장전동 416-15 2층,051-751-7700
일반음식점,팔봉이돼지국밥,부산광역시 금정구 서동 198-2,
일반음식점,꽃순이분식,부산광역시 금정구 부곡동 225-69 1층,
일반음식점,전포면옥,부산광역시 금정구 남산동 332-31 1층,051-517-9297
일반음식점,투고샐러드,부산광역시 금정구 장전동 401-11,
일반음식점,송송쫄우동,부산광역시 금정구 구서동 775-5 2층,
일반음식점,굴과함께,부산광역시 금정구 부곡동 872-4 1층,
일반음식점,수영회무침,부산광역시 금정구 서동 194-42,
일반음식점,갈매기살,부산광역시 금정구 금사동 68-19 1층일부,051-521-5573
일반음식점,복돈돼지국밥,부산광역시 금정구 남산동 26-22 1층,051-582-1866
일반음식점,소영식육식당,부산광역시 금정구 장전동 596-12 재우카라디움상가 101호,051-513-9291
일반음식점,남강산곰장어,부산광역시 금정구 서동 119-35 1층,051-527-0634
일반음식점,코코몽키즈랜드부산대점,부산광역시 금정구 장전동 40 NC백화점,051-509-7393
일반음식점,판다짬뽕,부산광역시 금정구 서동 173-8 1층,051-527-0779
일반음식점,고봉민김밥인 남산점,부산광역시 금정구 남산동 15-29 1층,051-514-7896
일반음식점,국물이시원해,부산광역시 금정구 장전동 116-15,051-512-6445
일반음식점,모노클앤제이,부산광역시 금정구 장전동 268-1,
일반음식점,상인일기숯불갈비전문점,부산광역시 금정구 남산동 118-9,
일반음식점,두찜 부산구서점,부산광역시 금정구 구서동 415-45 1층,051-582-8047
일반음식점,샘김밥,부산광역시 금정구 장전동 481-825 벽산상가2단지 201호,
일반음식점,남산골식당,부산광역시 금정구 남산동 262-19,
일반음식점,소소반,부산광역시 금정구 구서동 194-9,
일반음식점,맛있는 집밥,부산광역시 금정구 남산동 84-14,
일반음식점,썬더치킨(서동점),부산광역시 금정구 서동 205-5,
일반음식점,통통국밥,부산광역시 금정구 청룡동 31-30 1층,070-7309-7796
일반음식점,명가 배씨상회,부산광역시 금정구 서동 205-7,
일반음식점,원조밀면,부산광역시 금정구 장전동 233-6 1층,
일반음식점,문어야,부산광역시 금정구 구서동 414-68 1층,051-512-3357
일반음식점,다담,부산광역시 금정구 남산동 953-5,
일반음식점,국수일번지,부산광역시 금정구 남산동 10-9 1층일부,
일반음식점,모두랑만두,부산광역시 금정구 서동 300-12,
일반음식점,미화식당,부산광역시 금정구 남산동 265-37,
일반음식점,33숯불갈비,부산광역시 금정구 남산동 45-42 1층,051-518-0770
일반음식점,갤러리 단,부산광역시 금정구 장전동 579-3,051-525-3527
일반음식점,쌀쌀맞은닭 장전점,부산광역시 금정구 장전동 96-15,
일반음식점,선미중국관,부산광역시 금정구 구서동 182-32 1층,051-515-1027
일반음식점,진미식당,부산광역시 금정구 서동 302-1831 1층,051-528-7366
일반음식점,해물포차,부산광역시 금정구 부곡동 873-46,051-513-7736
일반음식점,윤&카메식당,부산광역시 금정구 장전동 415-12 1층일부,
일반음식점,진부령 황태 남산점(노들),부산광역시 금정구 남산동 24-8,
일반음식점,찬비어스,부산광역시 금정구 남산동 994-5,
일반음식점,아지트,부산광역시 금정구 구서동 164-29 1층전부,051-515-3200
일반음식점,육일식당,부산광역시 금정구 서동 95-2 지하1층,051-525-2207
일반음식점,디디치킨(서동점),부산광역시 금정구 서동 300-23,051-529-8800
일반음식점,골치기,부산광역시 금정구 장전동 418-30,
일반음식점,어울림커피,부산광역시 금정구 청룡동 22-17 1층 101호,070-4193-9999
일반음식점,금정아구찜,부산광역시 금정구 장전동 204-6 1층,051-517-5583
일반음식점,곤비어서동점,부산광역시 금정구 서동 210-1,
일반음식점,시장보리밥,부산광역시 금정구 금사동 68-55,
일반음식점,감성포차,부산광역시 금정구 서동 121-24,
일반음식점,배씨상회,부산광역시 금정구 장전동 334-44 1층,
일반음식점,혜자동,부산광역시 금정구 장전동 389-13 1층,
일반음식점,뚱띠오돌뼈,부산광역시 금정구 구서동 457-16,051-516-8588
일반음식점,홍익돈까스 부산대점,부산광역시 금정구 장전동 420-26,
일반음식점,불로피아 숯불바베큐치킨,부산광역시 금정구 부곡동 286-36 1층,
일반음식점,피자알볼로 구서점,부산광역시 금정구 구서동 775-15,051-518-8495
일반음식점,금정오리,부산광역시 금정구 구서동 463-24,
일반음식점,다기야,부산광역시 금정구 구서동 414-74,
일반음식점,통영바다횟집,부산광역시 금정구 구서동 201-35,
일반음식점,바삭이치킨,부산광역시 금정구 남산동 101-29,051-517-0468
일반음식점,뿔막창,부산광역시 금정구 서동 202-12,
일반음식점,가배두림부산대CGV점,부산광역시 금정구 장전동 292-4,
일반음식점,코코샤브 구서점,부산광역시 금정구 구서동 413-3 2층,051-517-6772
일반음식점,탐앤탐스구서점,부산광역시 금정구 구서동 183-2,
일반음식점,대박횟집,부산광역시 금정구 장전동 418-30,
일반음식점,꽃달(꽃피면달생각 달밝으면술생각),부산광역시 금정구 장전동 393-30,
일반음식점,다미양곱창,부산광역시 금정구 남산동 132-8 2층전부,
일반음식점,양미가,부산광역시 금정구 구서동 415-112,
일반음식점,인봉식당,부산광역시 금정구 회동동 144-2,
일반음식점,이정찜닭,부산광역시 금정구 장전동 362-34 1층,
일반음식점,통큰닭강정,부산광역시 금정구 장전동 538-1,
일반음식점,오복식당,부산광역시 금정구 부곡동 11-6,051-516-7888
일반음식점,폼프리츠,부산광역시 금정구 장전동 413-10,
일반음식점,산,부산광역시 금정구 남산동 112-2 1층일부,
일반음식점,육회야,부산광역시 금정구 부곡동 15-2,
일반음식점,노스부산대사거리점,부산광역시 금정구 장전동 416-46,
일반음식점,주구장창석쇠불판,부산광역시 금정구 장전동 232-34,
일반음식점,맛집 우리동네 멸치국수,부산광역시 금정구 서동 205-6,
일반음식점,땅콩,부산광역시 금정구 장전동 211-16,
일반음식점,수림,부산광역시 금정구 장전동 389-37,
일반음식점,은화수식당,부산광역시 금정구 장전동 418-1,
일반음식점,봉구스밥버거,부산광역시 금정구 부곡동 225-1,
일반음식점,부대포차,부산광역시 금정구 장전동 293-67,
일반음식점,해뜨는 집,부산광역시 금정구 장전동 521-254 6층,
일반음식점,철수맥주,부산광역시 금정구 장전동 116-14 1층일부,
일반음식점,크로체,부산광역시 금정구 장전동 391-3 1~4층,051-515-2694
일반음식점,박가부대찌개 부산대점,부산광역시 금정구 장전동 418-79,
일반음식점,엉터리생고기,부산광역시 금정구 장전동 419-17,051-583-7592
일반음식점,최선장횟집,부산광역시 금정구 서동 197-21,
일반음식점,뭐꼬뭐꼬 숯불두마리,부산광역시 금정구 장전동 732,051-516-9252
일반음식점,가갸거겨,부산광역시 금정구 장전동 388-14,051-583-1577
일반음식점,막썰어 횟집,부산광역시 금정구 서동 209-1,
일반음식점,아지트,부산광역시 금정구 남산동 995-10,
일반음식점,김윤미전복삼계탕 금사점,부산광역시 금정구 회동동 551,051-526-3000
일반음식점,막써는 여(女),부산광역시 금정구 남산동 96-19,051-583-1255
일반음식점,고다연,부산광역시 금정구 장전동 617-13,051-581-5104
일반음식점,청암양곱창,부산광역시 금정구 부곡동 221-28,
일반음식점,경,부산광역시 금정구 서동 302-632,
일반음식점,사계진미,부산광역시 금정구 구서동 446-3 1층,051-513-6663
일반음식점,제주상회,부산광역시 금정구 부곡동 265-3,051-912-7229
일반음식점,심,부산광역시 금정구 장전동 412-10,051-517-3077
일반음식점,한잔하는 밤포차,부산광역시 금정구 서동 196-29,
일반음식점,맛나감자탕부산대점,부산광역시 금정구 장전동 413-20,
일반음식점,비어101,부산광역시 금정구 구서동 414-66,
일반음식점,피자나라치킨공주,부산광역시 금정구 부곡동 284-1,051-583-0034
일반음식점,꾸브라꼬 숯불두마리치킨,부산광역시 금정구 부곡동 308-1,
일반음식점,소마(부산대점),부산광역시 금정구 장전동 146-17,
일반음식점,노가리오케이,부산광역시 금정구 서동 198-8,
일반음식점,바나나비어,부산광역시 금정구 구서동 415-4 삼흥펠리스빌 101호,051-512-2109
일반음식점,부성통암돼지전문점,부산광역시 금정구 금사동 84-19,
일반음식점,그냥갈수없잖아,부산광역시 금정구 서동 119-35,
일반음식점,미로살롱,부산광역시 금정구 남산동 99-36,
일반음식점,삼촌이 하는 맥주집,부산광역시 금정구 구서동 656-1 1층일부,
일반음식점,황금칼국수,부산광역시 금정구 장전동 393-20,051-515-3005
일반음식점,벤자민,부산광역시 금정구 장전동 394-4,
일반음식점,구서 주택,부산광역시 금정구 구서동 415-22,
일반음식점,모로코카사브랑카,부산광역시 금정구 남산동 32-14,
일반음식점,장가네 장충왕족발,부산광역시 금정구 구서동 415-109,
일반음식점,봉구비어구서점,부산광역시 금정구 구서동 457-4,
일반음식점,신(辛) 짜글이 닭발,부산광역시 금정구 장전동 293-24,
일반음식점,갈비파티,부산광역시 금정구 부곡동 225-58,
일반음식점,뭉치갈비,부산광역시 금정구 구서동 183-2 B201호,051-513-8254
일반음식점,맛나감자탕,부산광역시 금정구 서동 195-8,
일반음식점,빨봉분식(부산대역점),부산광역시 금정구 장전동 293-117,
일반음식점,경미집,부산광역시 금정구 구서동 415-109 1층일부,
일반음식점,정선생 부산대점,부산광역시 금정구 장전동 418-3 1층,
일반음식점,양반골추어탕,부산광역시 금정구 서동 212-16,
일반음식점,황정미칼국수,부산광역시 금정구 남산동 120-1 2층,070-4795-3611
일반음식점,빨봉분식 부산대정문점,부산광역시 금정구 장전동 420-26 2층,051-512-5281
일반음식점,맘스터치 카톨릭대점,부산광역시 금정구 부곡동 17-18,
일반음식점,부따비어,부산광역시 금정구 청룡동 23-12,
일반음식점,카카토토,부산광역시 금정구 장전동 392-20 1층전체,
일반음식점,달래비어,부산광역시 금정구 부곡동 897-9,
일반음식점,피자1번가,부산광역시 금정구 남산동 995-8,
일반음식점,똥다리불닭발,부산광역시 금정구 장전동 389-37 1층일부,051-512-7994
일반음식점,이층집[키친],부산광역시 금정구 장전동 392-20 2층,
일반음식점,섬마을,부산광역시 금정구 남산동 196-2,
일반음식점,가마치 옛날통닭(구서역점),부산광역시 금정구 구서동 86-77,
